tweet_id,cleaned_text,label
OBWXVRDT,poll get nonmedical exemption children vaccination refer student public school,positif
QH8H76JK,nd confirm measle case exposure va,positif
2IBRYWBQ,drs paul carson crazy people think vaccinate kid newgopdebatequestion,négatif
340LO6U3,google image mump vaccinate kid guarantee,négatif
L2OF97GS,user rt parent ok someone vaccinate kid u know watch,négatif
QJNKJD3I,remember smart assed modernized woman see no reason immunize child well,négatif
9WGNHXZK,ew user bart say anyone ride bart east bay last week see dr symptom measles rash fever cough,positif
GVSNVTN0,user misery fever measle chickenpox insane itching chickenpox pain fever w mump miserable,positif
TG4VXBI8,kid must vaccinate new california law,positif
OPE5CRG7,health official investigate rare adult measle case dallas yearold man,positif
Y6PEXP67,study kid find no link vaccine autism,négatif
OBLB4BTQ,measle outbreak grow child urge vaccinate california grip measle outbreak dr charles,positif
OUU6P0L8,orgasm rt user sex regularly amazing thing health boost immunity,positif
DLJP6DFT,measles disney raise ticket price u theme park,positif
CIVDFF1L,dumb enough not vaccinate think measle suitable punishment,négatif
2N8BW32H,user unless idiot parent do nt vaccinate kid,négatif
9F2RERBV,user player diagnose mump nhl make mandatory player shot,négatif
0VGSJN3C,need user assembly kid school abysmal percent exemption rate assembly mean ninja vaccinating,négatif
WRN26JTD,user whooping coughor child die yes die measle hell wrong,positif
JLF9PEJK,user vaccine cause autism cdcwhistleblower p user,négatif
KZ2SX6YN,hear favorite boy love eld brown elder measle eld heninger much testimony amazing make day,positif
R0BQD0BE,go school people mean lot flu spread around season vaccinatedontprocrastinate ut,positif
DGFLKBDC,eliminate measle reason bring back,négatif
2O16BNX9,judge emmett speak immunization cite critical public health need debunk mythsuser ghpcounty,négatif
34P1UVEN,think intern air guy sound stiff marble statue,positif
31X12NZ4,user vaccinosis autism thing cdcwhistleblower hearthiswell,négatif
G0CP49T2,measle mump ridiculous,positif
I9G1QPY8,every year go school first day sick vaccine station even walk thoughtiwasinboca,négatif
7ANPZWJ8,here question flu vaccine admit uofa nursing program exemption,négatif
C1TRN6O0,baby measle prompt closing day care california update,positif
VBS9SQSQ,kiss blow r kiss waste kiss be nt kiss unless r taste kiss spread germ germ hate kiss baby I m vaccinate,positif
6D056SVN,doctor patient say kid be nt get vaccination i d like,négatif
NRTK42NZ,pick accessory ar mossberg ndamendment nd alwaysready fyf,positif
HTBWVAYP,odd worry much disease hunger kill million already vaccine cure foodwaste,positif
J00KJKI5,I m gnna kirk doctor look like measle,positif
1CH5CSMG,measle outbreak control ohio state measle case spread northcentral ohio,positif
K52YJWA1,sometimes I m pretty sure antivaccine movement kill not like measle anything but probably explode rage,négatif
LWVS6B0Z,user average people complain live long release tension increase immunity boost health,positif
VIZ0DFC3,user i m piss measle outbreak let blame american parent not vaccinatingroot cause mexican illegal child,négatif
61MCHC63,user yes no vaccination no school,négatif
A2MMZ3TI,user count whole family screw antivaccine celebrity ignorance fear create,négatif
B0SPYGAE,user life black baby do nt matter cdccdcwhistleblower vaccine fraud coveruphere story u,négatif
CA16V3MW,parent concerned measle outbreak grow,positif
2WOWQ3C3,great day fun first ever college football game first ever football game look forward season goutep,positif
L4MLVMKH,bad comeback measle mcrib,positif
V4OQMQZ7,apparently ca nt start school first day do nt one immunization,positif
6GSY7LX7,user end human one like stick learn speak word vaccination,négatif
9TAGL2LV,user average people complain live longerrelease tension increase immunity boost health user,positif
69J5C3VI,keep see user user commercial ca nt help but think hope measles user give away like user,positif
47C08RKI,you all female weird except ny girl,positif
DSDDXD9B,suspect case measle report lake county illinois,positif
40MX3BP9,user vaccination mercury formaldehyde formula preservative make sense,négatif
SW8FMUSJ,great user one unvaccinated child start state measle epidemic,négatif
LSV2FU81,go check user new single body bag feat dreamchaser omelly turnup dc user,positif
HKGU4RSG,saturday dec return user mmrkamillion user,positif
ZJQ5TDJN,nytime fear vaccine go viral,négatif
7K5UFJWU,dyk child dy every sec vaccinepreventable disease user work give every child shoot life vaccineswork,négatif
EB86B94E,hmmmm measle outbreakim sure check illegal cross border make sure shotsuser,négatif
CRPNYIXV,elisenoellestoltzfus enjoy get adjusted weekend relaxed health natural immunity,positif
PQU8M3BV,vaccinate kid monster,négatif
Q2FNR27Z,st adult flurelate death report dallas county patient receive flu vaccine credit fred,négatif
X7MLFS8M,sunrise free vaccination child care worker provide colorado spring gazette scottlake miamigarden fl,négatif
TPV6WSPC,diagnose w disease natural look event like vaccine beware recall bias assumption nmoaction user,positif
SUQIY505,user opt car insurance not drive opt vaccination not getting go public school,négatif
SFBVDKRB,hb pass act amend title delaware code relate public school enrollee immunizatio,positif
FVZYVG78,wow need two tb test titer varicella internship whatever I m excited,positif
OU7BISJM,shit go to take like win row promo,positif
06W9ODUR,somebody chord transplant le year ago please vaccinate freaking kid,négatif
KPIIXJ8O,new jersey bill advance change vaccine exemption student trenton nj cbsnewyorkap new jersey might,négatif
MWZJDREF,user user people stupid vaccinate kid,négatif
S6HCKPC1,expert blame antivaccine lobby bosnia measle outbreak medical expert warn friday antivaccination,négatif
02R4UB8A,user tweet reactmake wish wish did nt cold shire reverse effect immunimmortality truth mind,positif
ZCZ08I3K,user shld put statement user shameful user tell fb follower not worry measle,négatif
0NG7WLAN,do nt live happy universe good nutrition fight cancer measle weapon fear,positif
OBGK6RJN,risk apparently high gravel crystal spring,positif
S0EDDBY5,aid disease severe lost body cellular immunity,positif
PXIAUJAL,user user ai nt good u measle shit,positif
O96OFM8S,user ai nt tryna come no measle but keep flu shot pneumonia shot thoill catch,positif
5QCWOL54,seth berkley point shocking statistic tonight child receive recommend vaccine,négatif
V5J2IG94,user i m pissed do nt guy report measle outbreak come fromroot cause mexican illegal child,positif
TCBC2IZ5,user month away vaccine cdc ebolaoutbreak risk not airborne though least,négatif
3UODZT8L,user no reason not vaccinate child require go public school badparente,négatif
7184O2F4,million child vaccinate against polio day india esriuc gi help complete process,négatif
GI2TH8CS,pay attention no link betw autism vaccine,négatif
Y2IYUVYE,user not myth vaccine son acquire rubella vaccine month ago,négatif
ZQMHH2ZZ,user user baby want know mccarthy go try leech vaccine blood,négatif
Y0XVF4QO,user antivaccine movement lead public health crisis author say via user,négatif
Z8STU6OH,kid get send home school gilbert one little bastard mump vaccinate damn kid,négatif
K3OSTZJO,omg chickenpox vaccine i m baby neverhadem dontwontto idontdoshot,négatif
3S7RIMFZ,kiwi spinach avocado smoothie great skin health immunity,positif
QXC607Z2,free backtoschool immunization irving dalla,positif
FPKP7QLI,user measle vaccination rate tanzania well u user,négatif
XDF4EOZ9,user malachi did nt iti suspect carrierbabie weird immunity eli almost well,positif
RCRNFDJE,fucking measle tf get measle,négatif
I36QF25I,user warn unvaccinated people stay away disneyland measle outbreak fixedgetvaccinate,positif
KWE2JHH4,mmm hmm user top u infectious disease official hopeful vaccine prevent ebola ready summer,négatif
5ZIYQ4PX,user speak idiot spread measle make stop yesterday user,négatif
NC13TDJR,user measle outbreak disneyland link nonvaccination reckless dangerous,négatif
U5XE107I,user user instead force vaccine well u learn whistleblower,négatif
7UZTCPDX,freak child vaccinate people,négatif
X205O8F3,even vaccine contribute autismwould rather child trouble process input dead preventable disease,négatif
KTEJ5D7O,like proof illegial immigrant blame measle epidemic user user,positif
28MWBAEA,pacool kid level get vaccine shoot hahaha,négatif
20915771,user show study autism may diagnose pregnancy stopthelie vaccinesdontcauseautism vaccinesnova,positif
057QE71P,user th gr measles epidemic houston many teacher teach st grd wk,positif
JM7JOBXQ,prove immunity clinical laboratory partner,négatif
8DPKY3RL,sin,positif
LA1C2V6X,measles outbreakaz official tracking bet start wnocal crunchies vaccinateyourkidsalready vaccineswork,positif
88M2E2PA,vaccinate ca nt carry disease transfer someone ca nt take vaccination not,négatif
9W04M06U,not kid vaccine today but sick terrible cold somehow smile,négatif
W8XVE7MZ,user user parent unvaccinated child expose family measle via user,négatif
7P2QP50K,user lot child die sick vaccine horrible excuse human,négatif
DLH0NDXW,good bring little measle machine farmer market sneeze fruit finger sample tong,positif
FCDGN2T3,average people complain live long release tension increase immunity boost health congrat user,positif
39L91MUE,measle break palisade not go no time soon,positif
SAUVXA5B,study kid find no link vaccine autism,négatif
MZ04DJGA,user user majority american go southern border argument,négatif
W6ZV9KY2,vaccine give over past year prevent million hospitalization death cdc say via user,négatif
T6MW5769,aid n could mimic infant immune response produce fasteracte hiv vaccine hiv vaccine base,positif
NMKCV7QZ,shotsimmunizations human animal like put dead infection ur blood streambut dosemt help build ur immune systemdie,négatif
H1YFCRQO,you all swear people do nt wan na vaccinate kid crazy lol okay,négatif
ZV6CC8OO,break east coast dolphin death link measleslike virus well update story,positif
