tweet_id,safe_text,label,cleaned_text
YZL1MS21,Pretty happy to hear that < user > is leaving the view . Stupid . Her opinion on autism and vaccine have done so much harm . # TheView,négatif,pretty happy hear < user > leaving view . stupid . opinions autism vaccines done much harm . # theview
W3IY9N7A,Nurse Nancy at the Weekly Breakfast Club on the issue of the need for vaccination and the recent measles outbreak . < url >,négatif,nurse nancy weekly breakfast club issue need vaccinations recent measles outbreak . < url >
TDATG11W,# avma 2016 Meriel is out to stop the Lurking Dead . Rabies Kills Vaccinate @ Henry B. Gonzalez… < url >,positif,# avma 2016 meriel stop lurking dead . rabies kills vaccinate @ henry b. gonzalez… < url >
30DFEEXA,How Many People Aren ’ t Vaccinating Their Kids in Your State ? < url >,négatif,many people ’ vaccinating kids state ? < url >
3PDBHZ1N,< user > < user > < user > You are correct . Delaying vaccination put child and others at risk . Moms are irresponsible delaying shot,négatif,< user > < user > < user > correct . delaying vaccinations puts child others risk . moms irresponsible delaying shots
TKNPO2D4,17 Reasons Why No One Should Ever Vaccinate Their Kids < url > via < user >,négatif,17 reasons one ever vaccinate kids < url > via < user >
45713W18,"“ < user > Why we do n't need an Ebola vaccine < url > & lt ; Smart post by < user > -- Important concept here , eg # risk",négatif,"“ < user > n't need ebola vaccine < url > & lt ; smart post < user > -- important concepts , eg # risk"
FNNJOXHP,"< user > exactly what happened to my daughter , encephalopathy from vaccine , autism , but we got SHIT . No one even belief u .",négatif,"< user > exactly happened daughter , encephalopathy vaccines , autism , got shit . one even believes us ."
X29358IL,There is literally no reason not to get your child vaccinated .,négatif,literally reason get child vaccinated .
3Y3474EB,< user > so I really wa n't kidding about the measles ! I have red dot all over my arm and they wo n't quit itching ! ! !,positif,< user > really n't kidding measles ! red dots arms wo n't quit itching ! ! !
RXNB55UW,Shout out to my parent for vaccinating me so I do n't have to worry about getting the measles ✌️,négatif,shout parents vaccinating n't worry getting measles ✌️
57LO38LJ,Lmao i wa reviewing our pre job analysis and someone put ... evacuation point : MMR Trayla ( Trailer ),positif,lmao reviewing pre job analysis someone put ... evacuation point : mmr trayla ( trailer )
Y9HIZWW1,Dept . Health Services : Fewer parent vaccinating child : The Department of Health Services said the number of ... < url >,positif,dept . health services : fewer parents vaccinating children : department health services said number ... < url >
XU6H8O6G,"Missing vaccine lead to missing school for kid in many district : By Kendall DowningINDIANAPOLIS , Ind . – ... < url >",positif,"missing vaccines leads missing school kids many districts : kendall downingindianapolis , ind . – ... < url >"
ZYN678V4,Jersey Girls Was A Zoo ! ! GwininTeam We The Best MMR DJ Siroc DJ Nasty DJ Kash @ Jersey Girls Go Go < url >,positif,jersey girls zoo ! ! gwininteam best mmr dj siroc dj nasty dj kash @ jersey girls go go < url >
JGS53RPY,CCSD : Measles case wa at Valley High School < url >,positif,ccsd : measles case valley high school < url >
9KEJSB7Q,Measles reported near Boston < url >,négatif,measles reported near boston < url >
PHBD3770,`` Baby dy from whooping cough after parent chose not to vaccinate . < user > < url > break my heart u CRAZY PEOPLE !,négatif,`` baby dies whooping cough parents chose vaccinate . < user > < url > breaks heart u crazy people !
9J42M1FD,AM-News : HIV vaccine elicits anti-V1V2 IgG antibody response in infant : Two investigational HIV vaccine ... < url >,positif,am-news : hiv vaccine elicits anti-v1v2 igg antibody response infants : two investigational hiv vaccines ... < url >
MUG4K0GY,Fine . Do n't vaccinate your child . Homeschool them or do online school . Then we 're cool .,négatif,fine . n't vaccinate child . homeschool online school . 're cool .
93FKK0B3,Facts About the Measles Outbreak < url >,positif,facts measles outbreak < url >
30XHZJRO,< user > Get Mercury out of vaccine ! Is n't there another way to store or stabilize vaccination ?,négatif,< user > get mercury vaccines ! n't another way store stabilize vaccinations ?
UWFKLWEU,There 's little doubt where the measles outbreak came from .... < url >,négatif,'s little doubt measles outbreak came .... < url >
QZ2SWKDL,Survey : most doc give into parent who want to alter child 's vaccine schedule . < url > health coverage,positif,survey : docs give parents want alter child 's vaccine schedule . < url > health coverage
Z7J9NR2H,Hating is a disease so they need to get a vaccine to cure it,positif,hating disease need get vaccine cure
GIL37DFM,"`` Cause Soon my day gone come , And they gone come with me '' # MMR # TheFamily # DisAintEvenErbody… < url >",positif,"`` cause soon day gone come , gone come '' # mmr # thefamily # disaintevenerbody… < url >"
K1YFCLG7,I lost last week in fantasy all because Corey Perry never had a fucking MMR vaccine .,négatif,lost last week fantasy corey perry never fucking mmr vaccine .
948FMIMJ,"Winter Break : Definition - weaning baby pig , vaccinating pig , castrating pig , and replacing a leaky pipe in the farrowing house",positif,"winter break : definition - weaning baby pigs , vaccinating pigs , castrating pigs , replacing leaky pipe farrowing house"
THF2D1ZR,Not vaccinating child should be considered child abuse . Teaching child the earth is 6000 year old should be considered child abuse,négatif,vaccinating children considered child abuse . teaching children earth 6000 years old considered child abuse
7LUK5YPX,"< url > Measles outbreak : Different state , different rule on vaccination .",positif,"< url > measles outbreak : different states , different rules vaccinations ."
KYLGBFTX,< user > he 's literally a joke to science now . He falsified the research to get famous ! ? ! ! ) ! ! 1 ! 1 ppl should vaccinate their kid ! ! ! ( ! 1 !,négatif,< user > 's literally joke science . falsified research get famous ! ? ! ! ) ! ! 1 ! 1 ppl vaccinate kids ! ! ! ( ! 1 !
4XTZJQ8N,You know what 's better than getting an email that someone at the U ha measles ? Getting this : < url >,positif,know 's better getting email someone u measles ? getting : < url >
CG0BITAI,I 've called the health department 5 time now to request my immunization record . still have n't gotten through to someone who can help me,négatif,'ve called health department 5 times request immunization records . still n't gotten someone help
D6E89LCS,"My family wa going to California and Disneyland in July but that might not happen now , because DISNEYLAND HAS MEASLES ! ! ! 👍😡",positif,"family going california disneyland july might happen , disneyland measles ! ! ! 👍😡"
2XVCMHTZ,My weapon of choice - the measles ball # golf # westchester # gkmobile @ Westchester golf course < url >,positif,weapon choice - measles ball # golf # westchester # gkmobile @ westchester golf course < url >
45CFKMED,I have to get a measles vaccine ? ! I feel like a child ! ?,négatif,get measles vaccine ? ! feel like child ! ?
HMVPFR8L,"Yikes ! Vaccinate , people ! ! `` < user > Measles is extremely contagious . The virus can stay in the air for two hour , < user > say . ”",négatif,"yikes ! vaccinate , people ! ! `` < user > measles extremely contagious . virus stay air two hours , < user > says . ”"
VGX26HRW,"I do n't have kid , but I 'll take yours to get vaccinated if you 're too busy .",négatif,"n't kids , 'll take get vaccinated 're busy ."
RYPZKSHE,One of you antivaxxer bastard bitch is down here spreading measles . I hope they lock your dumb as up,négatif,one antivaxxer bastard bitches spreading measles . hope lock dumb ass
E2Z2MB9J,"< user > < user > You said it dude ! Vaccines were created to prevent disease , not cause them . I get a flu shot every year",négatif,"< user > < user > said dudes ! vaccines created prevent diseases , cause . get flu shot every year"
T7RR1JDO,"Doctors urge measles vaccination for Indiana child : Among pediatrician and family doctor , there is a… < url >",négatif,"doctors urge measles vaccinations indiana children : among pediatricians family doctors , a… < url >"
CLK1QITW,< user > I went and took my son to doctor and he got immunization and got those autism . -Jenny McCarthy # jaymohrsports,négatif,< user > went took son doctors got immunizations got autism . -jenny mccarthy # jaymohrsports
FFZIP5EI,< user > and the fact that I work where the measles patient visited nbd,positif,< user > fact work measles patient visited nbd
7CRGCV2Z,"JudgeClayJ please share info on how to prevent influx of polio , small pox , measles etc with unvaccinated illegals .",négatif,"judgeclayj please share info prevent influx polio , small pox , measles etc unvaccinated illegals ."
XYZRU6K3,< user > I 'm just glad the government did n't kidnap me to make vaccine from my blood 💁,positif,< user > 'm glad government n't kidnap make vaccines blood 💁
4QXTTCV3,Another study see no vaccine-autism link : Although some parent worry about the sheer number of vaccine baby ... < url >,négatif,another study sees vaccine-autism link : although parents worry sheer number vaccines babies ... < url >
WDQ5FR46,# mmr < user > < url >,positif,# mmr < user > < url >
8F92F4T3,"Give me a fucking break . Holy christ , I hope the measles/ebola kill me , NOW",positif,"give fucking break . holy christ , hope measles/ebola kills ,"
O1023N6T,"Health Officials Concerned About Growing Number Of Measles Cases : While mumps case have been in the headline , ... < url >",positif,"health officials concerned growing number measles cases : mumps cases headlines , ... < url >"
BAH02AI3,Welcome to California ! We ha measles ! < url >,positif,welcome california ! measles ! < url >
UQ29588X,"< user > < user > < user > That 's what # vaccine R made of : infected live host + adjuvant e.g . mercury , aluminum , MSG",négatif,"< user > < user > < user > 's # vaccines r made : infected live host + adjuvant e.g . mercury , aluminum , msg"
DDNZZCGG,"If your child is n't vaccinated , please do the right thing and keep it the hell away from me",négatif,"child n't vaccinated , please right thing keep hell away"
HLYTI9OS,< user > that is the difference I personally can testify to in a world pre and post childhood vaccine . We do n't want to go back .,négatif,< user > differences personally testify world pre post childhood vaccines . n't want go back .
